Age,Income,Credit_Score,Missed_Payments,Debt_to_Income_Ratio,Delinquent
42,55942,788,3,0.76,0
43,37848,716,2,0.08,0
18,78161,647,3,0.18,1
18,45878,699,1,0.34,0
37,56017,551,3,0.72,1
43,53979,658,2,0.54,1
25,48489,685,1,0.35,0
25,250000,645,0,0.24,0
47,32860,661,2,0.08,0
47,32681,537,0,0.15,0
38,74343,614,1,0.32,0
50,34299,735,1,0.41,0
24,41157,783,1,0.23,0
35,25543,623,1,0.25,0
61,65836,690,0,0.74,0
40,66340,745,2,0.22,0
41,40574,648,1,0.26,0
69,75273,720,0,0.52,0
21,16076,677,0,0.21,0
50,32076,751,3,0.25,0
61,44267,603,0,0.11,0
35,24261,613,3,0.17,0
51,17167,696,1,0.22,0
27,40752,685,1,0.09,0
31,74340,676,1,0.49,0
45,105795,714,0,0.27,0
50,35299,624,0,0.68,0
54,76109,597,0,0.27,0
60,71820,649,0,0.05,0
39,101840,656,0,0.39,0
55,39730,662,0,0.2,0
35,16662,756,0,0.46,0
51,51129,726,1,0.41,0
42,26681,711,2,0.32,0
45,31757,693,1,0.14,0
45,40915,653,1,0.38,0
19,40000,628,1,0.28,0
25,53366,608,4,0.38,0
41,74749,638,1,0.14,0
18,39314,677,1,0.4,0
50,62156,583,1,0.37,1
51,49458,690,1,0.26,0
44,85930,642,1,0.19,1
25,43776,628,4,0.24,1
57,46753,715,5,0.46,1
66,39157,473,2,0.22,1
41,44473,604,3,0.48,1
46,30635,509,4,0.26,1
42,28866,673,3,0.58,1
46,78077,683,4,0.48,1
38,25593,560,2,0.52,1
39,40478,584,2,0.24,1
51,90147,541,1,0.49,1
70,39671,683,1,0.21,0
21,80599,659,2,0.31,0
38,34384,663,2,0.13,0
24,26089,657,0,0.59,0
60,18828,592,1,0.59,1
32,107757,747,1,0.05,0
21,24782,696,0,0.27,0
48,76750,579,4,0.32,1
62,26904,637,1,0.2,0
48,108058,627,1,0.49,0
42,184253,764,3,0.26,0
45,17820,722,1,0.46,0
58,25569,630,3,0.24,1
28,77954,782,2,0.38,0
38,66691,767,3,0.13,0
34,78131,666,1,0.37,0
24,34743,601,1,0.52,1
35,161542,607,4,0.29,1
54,52618,622,0,0.32,0
47,23619,756,2,0.45,1
48,42112,596,2,0.69,1
41,23809,732,1,0.24,0
46,127333,721,2,0.2,0
29,32984,661,0,0.23,0
35,65873,788,3,0.4,0
42,36960,559,2,0.26,1
43,33886,675,1,0.3,0
44,15581,618,4,0.5,1
38,70186,737,0,0.35,0
35,106884,701,0,0.21,0
70,28294,518,0,0.15,1
51,19396,697,2,0.61,1
45,79379,709,1,0.19,0
36,18256,617,2,0.26,0
34,101897,659,0,0.37,0
38,28491,602,2,0.53,0
43,25286,669,1,0.1,0
18,56901,689,1,0.28,0
19,26294,659,1,0.48,0
31,32071,652,3,0.27,0
42,60620,554,3,0.43,1
36,15000,700,1,0.41,0
59,131327,530,1,0.61,1
20,50321,681,0,0.07,0
30,22566,515,2,0.19,1
59,26626,683,1,0.25,0
41,88875,679,0,0.27,0
51,70307,704,0,0.11,0
66,112653,731,1,0.29,0
30,32544,706,4,0.15,1
38,58568,583,1,0.09,0
36,63319,676,1,0.55,0
18,74396,800,1,0.08,0
35,96410,687,1,0.18,0
51,31877,630,1,0.28,0
47,45775,675,2,0.3,0
48,33993,616,1,0.3,1
35,47497,609,1,0.5,0
31,74537,732,1,0.05,0
56,18170,715,3,0.33,0
33,95379,599,1,0.25,0
43,24747,616,4,0.15,1
42,40764,646,1,0.37,0
59,103400,538,3,0.4,1
52,59683,595,0,0.07,0
23,60097,577,1,0.29,1
24,24139,645,4,0.62,1
47,26200,652,1,0.47,0
39,86228,622,1,0.16,0
34,34424,656,1,0.14,0
53,36426,724,0,0.4,0
42,87410,701,1,0.75,0
40,26109,740,3,0.41,0
50,57615,666,0,0.3,0
35,50299,776,1,0.37,0
60,48941,700,1,0.37,0
29,35916,650,1,0.09,0
48,34616,685,1,0.51,0
58,25667,605,0,0.33,0
22,65486,661,3,0.48,0
35,32830,705,1,0.46,0
54,87662,716,0,0.45,0
55,42841,655,0,0.69,0
37,25976,844,2,0.18,0
30,42502,669,2,0.05,0
52,38310,523,0,0.34,1
55,89810,752,0,0.16,0
24,39285,716,2,0.63,0
24,41534,693,1,0.05,0
42,114339,652,0,0.32,0
48,66500,703,2,0.33,0
36,132936,777,0,0.1,0
48,104341,692,1,0.35,0
30,28787,549,3,0.77,1
18,88784,419,2,0.56,1
34,122416,703,1,0.14,0
40,122969,564,2,0.16,1
36,88686,674,2,0.08,0
24,87598,631,0,0.37,0
18,40880,602,1,0.28,1
33,29660,590,2,0.55,1
51,39682,581,4,0.2,1
56,18054,726,2,0.1,0
55,109718,714,1,0.29,0
29,41358,607,1,0.33,0
25,106382,581,1,0.3,1
46,23414,702,0,0.05,0
48,93861,743,1,0.51,0
45,36427,742,1,0.6,0
18,22683,619,2,0.13,0
28,130127,739,1,0.43,0
39,95262,573,1,0.29,0
46,55663,667,0,0.1,0
49,50029,709,1,0.22,0
41,63812,504,1,0.72,1
44,55092,805,0,0.46,0
41,30474,759,0,0.13,0
48,38283,718,1,0.12,0
44,158963,573,4,0.27,1
40,243602,675,2,0.54,0
36,125191,727,1,0.31,0
41,65312,573,1,0.58,1
46,40028,669,1,0.16,0
43,30366,734,0,0.13,0
44,31591,590,3,0.07,0
57,35173,699,2,0.59,0
43,178206,574,3,0.27,0
31,144895,582,0,0.14,1
51,76708,649,2,0.21,0
22,27546,655,0,0.44,1
25,83770,637,1,0.31,0
44,42481,649,4,0.66,1
46,15000,638,2,0.46,0
23,58236,648,1,0.15,0
35,29579,755,1,0.22,0
32,30187,553,3,0.27,1
33,42182,725,1,0.32,0
52,36352,654,3,0.24,1
49,48023,645,0,0.37,0
39,46658,606,3,0.31,0
32,15907,611,2,0.17,0
22,122047,596,2,0.8,1
58,27172,648,2,0.6,1
47,27682,716,1,0.8,0
30,40250,612,2,0.46,1
49,45935,666,5,0.45,0
39,117640,620,1,0.36,1
36,57621,708,2,0.22,0
45,68863,718,0,0.57,0
30,57798,596,1,0.26,0
35,56324,663,2,0.39,0
41,59032,753,1,0.2,0
33,15372,556,5,0.23,1
48,42194,684,3,0.73,0
64,98455,669,2,0.37,0
30,250000,589,4,0.2,1
18,23799,775,1,0.18,0
18,63186,682,1,0.28,0
38,34799,770,1,0.28,0
31,167475,680,2,0.41,0
42,21757,685,4,0.43,1
41,71322,645,1,0.14,0
19,21071,603,1,0.34,1
18,40492,704,1,0.24,0
43,48021,705,1,0.2,0
41,93135,715,0,0.2,0
34,25685,702,1,0.14,0
18,72986,566,0,0.47,1
46,49576,631,2,0.35,0
56,57738,730,0,0.09,0
43,87116,562,2,0.06,0
28,22707,671,0,0.72,1
40,79726,627,4,0.69,1
22,34844,730,0,0.43,0
53,94610,704,2,0.17,0
41,59918,640,2,0.39,0
18,43229,637,2,0.23,0
36,34405,648,1,0.52,0
46,80336,714,2,0.16,0
35,104461,501,0,0.52,1
36,35606,689,1,0.05,0
24,24839,597,3,0.63,1
47,74349,691,1,0.06,0
31,20555,662,1,0.77,1
18,22397,540,3,0.28,1
35,25909,666,0,0.24,0
52,38205,689,2,0.49,0
34,21986,685,0,0.05,0
62,15317,616,0,0.16,1
45,24803,568,4,0.64,1
44,72076,615,0,0.3,0
38,22858,597,1,0.24,0
39,39968,713,0,0.22,0
36,157632,673,1,0.37,0
36,47595,620,0,0.36,1
46,60205,577,2,0.2,0
27,27788,677,0,0.31,0
26,179527,718,3,0.19,0
25,35426,569,2,0.18,0
66,42750,647,2,0.38,0
46,108037,585,0,0.49,0
43,43956,654,1,0.44,0
26,50449,581,2,0.31,1
48,41397,702,2,0.18,0
38,41568,690,0,0.34,0
42,61224,757,2,0.12,0
27,68306,676,1,0.09,0
42,33324,700,2,0.08,0
34,30956,646,0,0.35,0
30,34013,556,2,0.32,1
49,21146,730,1,0.19,0
20,18877,754,1,0.1,0
47,58588,722,0,0.36,0
48,86090,687,1,0.11,0
28,82671,593,0,0.19,1
29,15000,748,0,0.13,0
37,42317,714,1,0.32,0
43,25304,801,0,0.35,0
38,53436,610,0,0.09,0
45,38150,731,1,0.6,0
62,69922,712,1,0.25,0
33,48460,659,3,0.51,0
18,15715,761,2,0.05,0
50,27439,704,2,0.07,0
61,49191,623,2,0.21,0
45,51744,672,1,0.38,0
25,21090,623,2,0.39,0
38,19499,651,2,0.08,0
25,50703,722,0,0.41,0
48,21116,719,4,0.69,1
22,18012,644,3,0.32,1
36,37530,634,1,0.16,0
26,36568,680,1,0.68,1
41,28939,723,0,0.37,0
35,32136,561,1,0.35,0
42,49429,686,1,0.06,0
40,31821,668,2,0.08,0
27,51144,737,0,0.52,0
48,39015,703,0,0.38,0
39,54208,709,1,0.11,0
27,83027,651,3,0.56,0
69,81108,650,6,0.14,1
46,106183,736,0,0.58,0
38,81055,676,0,0.38,0
58,56564,690,0,0.15,0
63,37795,554,1,0.5,1
38,38845,675,1,0.17,0
44,28950,559,1,0.4,0
27,49154,649,4,0.1,0
38,74490,683,1,0.2,0
37,31716,726,2,0.12,0
42,47938,563,4,0.22,1
44,32649,702,2,0.18,0
47,55581,768,1,0.25,0
43,35255,641,0,0.12,0
24,31454,563,5,0.19,1
27,32598,697,0,0.44,0
32,66303,575,4,0.56,1
36,46256,630,1,0.26,0
53,37909,735,0,0.36,0
24,57345,792,0,0.55,0
35,38226,569,4,0.27,1
52,96366,635,1,0.16,0
36,27328,653,1,0.4,0
45,43818,616,2,0.33,1
38,21102,795,0,0.43,0
43,39810,590,2,0.52,1
37,17893,656,1,0.17,0
48,76710,776,2,0.33,0
19,77644,714,0,0.32,0
35,78472,739,1,0.22,0
43,49877,585,4,0.52,1
46,28913,648,0,0.19,0
59,30327,576,3,0.7,1
34,122774,728,1,0.21,0
59,116007,753,0,0.63,0
31,52761,613,1,0.17,1
57,35976,658,1,0.63,0
50,111432,660,0,0.36,0
28,32315,587,0,0.4,0
43,56235,639,1,0.15,0
39,110323,726,3,0.51,0
48,29679,627,0,0.32,0
37,80622,685,1,0.55,0
36,66992,601,0,0.37,0
57,47872,625,2,0.19,1
38,27009,646,1,0.72,0
50,31740,606,1,0.05,0
37,58318,727,1,0.29,0
61,20868,730,2,0.05,0
31,53021,621,2,0.3,0
32,67821,617,4,0.51,1
59,88533,682,0,0.43,0
34,21183,540,1,0.73,1
60,107985,596,1,0.22,0
51,135566,757,2,0.27,0
37,62698,616,1,0.58,0
18,26295,755,0,0.43,0
39,40260,554,6,0.33,1
41,47640,719,1,0.13,0
55,57657,661,2,0.31,0
60,49671,669,1,0.31,0
31,58029,791,1,0.26,0
50,46423,580,1,0.29,1
49,57472,687,3,0.35,1
53,37185,713,0,0.33,0
46,40018,850,2,0.5,0
18,34696,574,1,0.11,1
37,154872,598,4,0.52,1
24,117988,728,0,0.27,0
37,68403,667,1,0.2,0
52,108573,652,1,0.36,0
43,79148,716,7,0.57,1
54,54653,664,1,0.5,0
44,19863,589,3,0.16,1
23,41885,723,1,0.23,0
18,40093,702,0,0.35,0
41,24838,661,3,0.07,0
37,20096,658,0,0.27,0
27,65882,625,2,0.19,0
18,59557,723,3,0.38,0
30,24332,658,1,0.28,0
37,31334,633,0,0.1,0
48,98393,602,1,0.09,0
42,28951,703,2,0.18,0
60,54310,649,4,0.23,0
26,43745,518,3,0.39,1
51,66424,579,3,0.5,1
40,29329,665,1,0.58,0
49,51743,667,1,0.38,0
34,54243,665,1,0.32,0
53,56280,657,0,0.24,0
43,51402,591,1,0.33,0
31,60280,627,2,0.3,0
39,182601,751,1,0.43,0
36,227926,742,0,0.15,0
46,33405,714,1,0.65,0
24,15000,709,0,0.1,0
39,70073,734,1,0.3,0
45,54816,559,3,0.32,1
40,92653,681,1,0.4,0
57,58158,612,0,0.15,0
50,50775,573,0,0.23,1
39,96504,702,1,0.17,0
42,104953,736,0,0.17,0
43,21334,668,2,0.11,0
45,30032,778,2,0.08,0
18,46011,692,0,0.13,0
36,52003,633,2,0.63,0
20,42804,592,2,0.35,1
56,63609,741,1,0.15,0
39,89113,687,2,0.43,0
37,137809,720,2,0.31,0
51,69379,520,2,0.43,0
45,29395,694,1,0.44,0
25,44872,649,0,0.21,0
39,46853,563,3,0.65,1
35,66754,676,1,0.59,0
18,61876,745,2,0.21,0
31,167751,815,0,0.33,0
37,37163,694,1,0.14,0
38,61750,637,1,0.25,0
20,201355,633,1,0.21,0
54,34505,690,3,0.58,1
38,53481,620,0,0.32,0
40,27807,717,1,0.18,0
45,51495,697,1,0.23,0
29,30695,668,0,0.5,1
45,91865,585,1,0.09,0
35,53551,658,1,0.33,0
28,27966,535,1,0.11,1
47,81173,644,3,0.21,0
59,54600,707,2,0.79,1
49,86828,753,1,0.2,0
51,24622,692,2,0.4,0
33,61162,645,0,0.28,0
19,77964,775,2,0.32,0
59,38024,644,1,0.36,0
66,23031,569,4,0.55,1
60,47812,721,2,0.42,0
35,102423,707,3,0.23,0
24,96332,647,1,0.07,0
26,37908,686,0,0.2,0
18,22700,653,3,0.48,1
38,37846,661,4,0.44,1
60,37008,707,0,0.42,0
38,64078,649,2,0.29,0
43,46027,711,1,0.12,0
57,31195,681,1,0.11,0
34,95087,651,1,0.39,0
66,53330,618,4,0.21,1
65,63656,674,0,0.45,0
38,17413,593,0,0.35,0
32,15000,641,1,0.25,0
49,20691,683,1,0.23,0
35,36741,548,8,0.24,1
24,69273,642,0,0.14,0
56,15000,823,2,0.34,0
55,127479,612,2,0.23,0
42,54303,656,1,0.26,0
23,110877,607,2,0.55,1
24,28808,672,1,0.32,0
41,66324,631,1,0.12,0
33,51591,665,3,0.42,0
35,80066,614,1,0.32,1
53,42604,743,0,0.06,0
49,65116,654,2,0.22,1
57,94970,594,2,0.59,1
27,33166,730,5,0.15,0
35,56689,622,2,0.36,0
49,15792,549,4,0.39,1
45,74719,679,2,0.31,0
59,158387,794,1,0.44,0
45,23233,570,1,0.06,0
64,46405,600,1,0.24,0
47,83140,725,3,0.41,0
53,49953,603,1,0.54,1
35,54125,716,0,0.47,0
40,38769,603,2,0.17,1
51,37915,688,3,0.67,0
60,46536,784,0,0.45,0
49,50261,608,3,0.16,0
38,24128,741,2,0.14,0
57,47116,720,1,0.11,0
18,125633,590,2,0.34,0
21,38120,713,0,0.15,0
48,23333,684,1,0.25,0
40,44763,685,0,0.32,0
47,31927,700,3,0.21,0
40,21960,626,3,0.35,1
47,53289,684,2,0.22,0
29,32010,694,1,0.39,0
47,33697,724,1,0.23,0
52,53747,554,3,0.41,1
55,19537,757,1,0.35,0
66,17241,610,2,0.18,0
43,73315,725,1,0.31,0
43,15390,684,2,0.5,0
20,27282,603,0,0.46,0
33,16648,711,1,0.19,0
37,36618,623,1,0.54,0
53,63375,744,0,0.27,0
32,52438,611,2,0.61,1
50,205895,590,0,0.35,0
39,94103,772,0,0.21,0
37,28037,690,1,0.25,0
43,23903,732,0,0.08,0
34,248702,628,1,0.23,0
34,92738,566,0,0.32,0
18,69816,760,5,0.19,1
36,51272,679,1,0.16,0
33,57763,709,2,0.17,0
33,20145,695,0,0.54,1
45,53864,615,4,0.54,1
48,51161,693,0,0.3,0
43,28495,775,2,0.05,0
52,35485,678,2,0.13,0
47,121674,736,0,0.28,0
36,45473,560,1,0.14,0
33,169855,747,0,0.05,0
44,17250,588,0,0.56,0
47,35836,740,0,0.54,0
58,19372,703,2,0.11,0
55,23726,627,3,0.39,1
32,29824,674,0,0.22,0
38,59230,664,1,0.09,0
48,57531,630,1,0.41,0
53,32611,667,0,0.14,0
52,15000,812,1,0.22,0
39,118968,758,1,0.14,0
23,41296,590,2,0.39,1
27,25090,696,1,0.07,0
43,57812,685,0,0.24,0
44,55418,671,0,0.24,0
25,40392,570,1,0.39,1
40,53590,706,1,0.17,0
48,24513,730,2,0.52,0
25,77338,607,2,0.2,1
54,26953,797,1,0.45,0
35,34086,771,0,0.22,0
56,72350,686,3,0.75,1
33,100949,606,2,0.21,0
26,126939,704,1,0.39,0
34,92362,696,1,0.3,0
38,40358,710,1,0.45,0
34,19445,775,2,0.26,0
37,113895,669,1,0.34,0
44,111571,802,1,0.22,0
37,32755,666,2,0.59,1
39,85196,609,4,0.22,1
18,40162,823,1,0.39,0
45,120664,729,1,0.47,0
38,35993,652,1,0.22,0
60,160683,685,3,0.3,0
27,78564,718,2,0.26,0
18,144138,645,2,0.39,1
48,37112,688,2,0.16,0
44,62505,630,0,0.12,0
26,27403,578,1,0.55,0
20,81340,651,6,0.14,1
59,84071,688,2,0.52,0
58,206532,663,2,0.52,1
18,65461,645,2,0.78,0
34,75694,561,2,0.47,1
61,36956,622,1,0.14,0
33,67834,743,1,0.32,0
33,39029,640,0,0.15,0
36,52549,653,1,0.23,0
25,54432,661,0,0.33,0
18,39680,642,1,0.19,0
53,50907,638,2,0.38,0
18,39136,627,1,0.22,0
43,39032,764,0,0.36,0
51,93526,720,2,0.14,0
21,54461,754,3,0.29,0
27,60369,766,2,0.11,0
55,20447,517,3,0.68,1
46,63200,700,0,0.18,0
31,67390,644,3,0.27,0
55,38599,747,0,0.4,0
55,171273,635,1,0.23,0
43,15000,616,1,0.52,0
28,78481,593,4,0.25,0
34,75183,661,0,0.52,0
43,67842,734,1,0.35,0
37,54487,695,2,0.17,0
52,68214,607,1,0.21,0
20,82529,759,4,0.48,1
20,31712,718,0,0.17,0
42,58660,726,2,0.52,0
33,43914,757,1,0.57,0
31,25431,581,0,0.45,0
18,75380,625,1,0.28,0
40,34939,729,1,0.2,0
39,19955,631,2,0.08,0
48,35473,638,3,0.68,1
40,30353,675,0,0.14,0
38,90861,558,3,0.6,1
55,53740,620,2,0.36,1
22,112356,734,1,0.14,0
46,32861,723,2,0.28,0
18,82826,746,2,0.5,0
29,250000,740,1,0.22,0
24,60695,704,1,0.18,0
50,82206,699,2,0.08,0
39,74318,695,0,0.65,0
39,20884,598,3,0.34,1
25,69667,618,1,0.32,0
36,58916,604,1,0.18,1
30,41946,660,4,0.2,0
44,28841,640,3,0.33,0
27,74338,704,1,0.11,0
57,27352,663,0,0.28,1
18,176343,698,0,0.38,0
29,52496,701,0,0.38,0
61,23529,751,3,0.4,0
34,36011,679,1,0.36,0
22,41486,740,4,0.28,0
42,208444,710,1,0.23,0
33,28832,747,0,0.4,0
29,45719,776,1,0.08,0
25,35500,714,1,0.24,0
70,66141,686,0,0.33,0
36,35841,685,2,0.49,0
18,24749,651,2,0.39,0
59,43600,649,1,0.38,0
47,40960,734,2,0.18,0
30,34360,622,4,0.5,0
27,35479,776,0,0.32,0
48,99789,670,2,0.33,0
36,40463,850,1,0.4,0
18,24822,638,0,0.27,0
63,37150,695,0,0.18,0
34,50645,658,0,0.46,0
59,21987,632,1,0.27,0
56,130038,743,3,0.24,0
26,82499,586,3,0.72,1
53,115624,639,2,0.07,0
31,62024,715,2,0.21,0
18,15000,724,2,0.38,0
34,123155,596,0,0.05,0
45,29198,714,0,0.36,0
33,30659,687,0,0.27,0
36,53841,624,0,0.52,0
54,112076,632,1,0.19,0
41,92223,557,2,0.14,0
29,84437,783,0,0.59,0
49,40656,740,2,0.12,0
42,40272,562,3,0.37,1
18,60328,727,1,0.51,0
45,45340,619,4,0.17,1
45,83582,708,1,0.51,1
40,80665,650,1,0.1,0
51,69898,658,1,0.4,0
31,15000,662,0,0.46,0
44,52933,640,2,0.31,0
19,45921,763,1,0.59,0
45,54220,733,0,0.22,0
65,31176,686,0,0.12,0
27,22139,741,1,0.28,0
30,64723,528,2,0.34,1
30,39585,606,1,0.28,0
41,69204,708,0,0.3,0
26,32775,724,0,0.06,0
45,114639,696,1,0.29,0
51,89378,525,1,0.12,1
46,58576,568,3,0.17,1
18,43132,704,1,0.46,0
52,81751,825,0,0.32,0
52,62039,753,1,0.14,0
50,56565,774,1,0.06,0
44,91648,700,1,0.27,0
42,115372,699,1,0.43,0
53,23122,595,1,0.41,1
65,26102,737,1,0.33,0
27,30694,675,2,0.22,0
54,19901,721,1,0.23,0
38,47209,681,1,0.05,0
38,70267,696,0,0.27,0
20,48394,674,0,0.53,0
36,35579,693,1,0.18,0
27,96362,740,0,0.22,0
33,53334,553,2,0.23,1
25,60221,547,0,0.34,1
34,97982,705,0,0.15,0
34,45526,766,2,0.43,0
41,168742,781,2,0.39,0
19,37470,606,0,0.37,0
21,162554,655,0,0.29,0
44,27314,591,3,0.1,0
29,66869,646,0,0.3,0
53,33338,747,2,0.42,0
42,95965,679,3,0.05,0
47,36792,657,1,0.07,0
58,58367,686,4,0.63,1
35,33179,632,3,0.43,0
32,86019,775,1,0.25,0
51,33075,635,1,0.53,1
46,134598,655,1,0.55,0
37,26967,715,0,0.07,0
58,21864,736,1,0.4,0
37,86762,775,3,0.6,0
40,34372,667,1,0.29,0
40,48808,745,2,0.05,0
27,40402,686,1,0.44,0
41,22302,605,1,0.6,1
58,46807,583,3,0.12,1
45,104709,614,2,0.57,0
40,89490,635,1,0.21,0
37,56335,746,1,0.16,0
44,95545,722,1,0.13,0
49,25959,605,1,0.05,0
47,40325,525,3,0.25,1
35,62160,613,1,0.31,0
44,45331,606,5,0.4,1
46,42273,661,1,0.38,0
26,23851,750,4,0.21,0
42,15000,647,1,0.71,0
18,80075,780,0,0.36,0
46,56722,533,4,0.19,1
48,84220,659,0,0.18,0
49,37709,727,1,0.15,0
34,31962,683,0,0.43,1
44,49213,659,3,0.18,0
58,81839,740,2,0.48,0
58,42664,728,0,0.45,0
39,79306,639,0,0.16,0
41,26801,698,1,0.25,0
54,44494,722,2,0.24,0
20,47001,603,3,0.28,1
35,102317,781,2,0.4,0
57,55524,629,0,0.17,0
52,139755,688,1,0.28,0
44,21837,547,2,0.63,1
20,52994,686,1,0.35,0
39,54591,615,1,0.05,0
32,71115,641,3,0.39,1
44,30091,584,1,0.08,0
29,134681,727,0,0.31,0
26,49403,701,0,0.46,0
18,25533,745,2,0.29,0
55,48551,613,3,0.19,1
34,40623,748,3,0.12,0
42,250000,682,0,0.52,0
39,92038,686,3,0.31,0
26,50503,751,3,0.59,1
23,45837,626,4,0.48,1
26,86736,753,1,0.2,0
30,89260,708,1,0.41,0
44,15000,645,2,0.25,0
29,72099,601,3,0.31,0
62,49850,618,2,0.17,0
53,22321,747,2,0.28,0
50,83127,737,3,0.49,1
38,188662,685,0,0.08,0
59,68464,688,0,0.11,0
37,94869,680,2,0.19,1
39,144707,684,1,0.27,0
42,29787,745,0,0.21,0
49,16082,697,1,0.19,0
48,72701,688,1,0.23,0
33,42253,638,1,0.15,0
33,21493,601,4,0.23,1
48,46774,490,1,0.08,0
49,75851,723,3,0.33,1
34,44829,646,2,0.48,1
19,30573,611,5,0.8,1
37,42868,562,1,0.14,0
48,48451,587,3,0.51,1
63,15402,633,1,0.35,0
24,44996,632,1,0.27,0
34,21881,699,1,0.27,0
34,72795,687,2,0.18,0
57,19213,598,1,0.25,0
39,90004,602,1,0.1,0
28,38349,602,1,0.21,0
47,35391,788,0,0.09,0
34,58493,725,2,0.61,1
24,29154,628,2,0.26,0
28,57944,514,2,0.25,1
62,31594,687,1,0.5,0
44,35100,682,1,0.17,0
41,62518,672,2,0.52,1
36,24756,724,2,0.29,0
43,22957,707,2,0.23,0
43,56893,563,5,0.73,1
43,48235,697,1,0.38,0
41,54242,731,0,0.25,0
51,59669,636,1,0.35,0
40,50737,697,2,0.2,0
27,70604,646,0,0.25,0
32,51972,799,4,0.2,0
18,15000,551,3,0.57,1
66,17176,749,1,0.28,0
51,155868,552,2,0.59,1
29,49022,787,2,0.13,0
36,86694,611,1,0.29,0
31,39838,691,3,0.37,0
60,47343,582,0,0.55,0
21,37346,576,2,0.22,1
41,215250,733,1,0.64,0
38,57064,741,2,0.09,0
50,35563,694,2,0.31,0
38,18198,724,1,0.15,0
18,160209,742,0,0.11,0
36,44446,603,4,0.8,1
27,76614,596,3,0.4,0
41,81928,647,4,0.49,1
58,37134,645,1,0.48,0
18,73384,703,2,0.27,0
29,34115,712,1,0.42,0
32,27058,639,0,0.25,0
35,98585,722,1,0.35,0
49,44582,686,6,0.57,1
37,66910,723,0,0.34,0
45,62727,655,0,0.17,0
31,71880,726,2,0.36,0
42,19265,711,0,0.05,0
50,34503,697,4,0.27,1
30,40348,780,0,0.37,0
50,29765,699,1,0.11,0
40,63411,643,1,0.35,0
53,99921,592,3,0.44,1
37,109876,747,3,0.59,0
44,39993,701,5,0.13,0
39,58406,780,1,0.18,0
38,64047,558,1,0.38,0
43,71164,734,1,0.38,0
46,28944,664,2,0.37,0
23,146144,658,0,0.21,0
58,85469,634,0,0.22,0
18,86819,733,4,0.45,0
31,100919,716,0,0.14,0
38,67540,611,1,0.21,0
45,26465,689,2,0.16,0
60,45099,676,3,0.19,1
18,18203,690,0,0.19,0
33,62883,746,0,0.32,0
18,44288,662,1,0.11,0
40,47843,544,1,0.12,0
43,100952,691,1,0.33,0
60,37264,690,0,0.19,0
41,42138,698,0,0.25,0
53,49671,746,0,0.18,0
47,16252,562,0,0.3,0
34,41787,642,2,0.21,1
21,15000,624,1,0.58,0
43,34499,607,0,0.2,0
20,81888,653,2,0.13,1
56,64110,722,3,0.34,0
37,34307,698,0,0.26,0
55,50235,618,2,0.51,1
33,25719,671,1,0.1,0
43,48951,735,2,0.09,0
42,250000,720,1,0.25,0
39,148372,618,3,0.17,1
34,50593,618,2,0.45,1
45,53964,577,2,0.08,0
27,27235,654,2,0.34,0
24,30300,575,1,0.29,0
56,60919,804,1,0.16,0
49,35777,628,2,0.38,0
40,84329,746,1,0.14,0
61,125719,789,0,0.35,0
36,59848,635,5,0.8,1
57,52106,673,1,0.43,0
42,17881,541,1,0.5,1
26,76769,649,1,0.24,0
64,24681,776,3,0.22,0
52,38146,701,0,0.61,0
38,87181,681,0,0.43,0
49,90930,758,2,0.35,0
34,37052,721,0,0.07,0
50,38355,671,1,0.28,0
18,32222,692,1,0.5,0
26,23891,613,3,0.28,1
52,33494,646,2,0.24,0
36,18622,667,0,0.05,0
42,73853,691,3,0.13,1
22,62113,561,2,0.43,1
64,68618,684,0,0.08,0
55,27649,632,1,0.22,1
37,23931,577,4,0.15,1
34,50620,620,1,0.27,1
53,50942,499,2,0.31,1
65,44875,634,4,0.32,0
52,41204,614,0,0.34,0
68,136826,663,0,0.7,0
28,63298,503,4,0.36,1
29,159916,691,1,0.43,0
24,104964,734,2,0.11,0
45,136211,672,1,0.37,0
42,25727,709,3,0.44,0
38,69975,621,3,0.63,1
50,37833,586,0,0.39,0
56,18069,680,0,0.27,0
20,120282,720,1,0.19,0
32,41100,600,0,0.57,0
50,26028,652,1,0.11,0
33,38225,641,1,0.23,1
29,30402,850,2,0.09,0
53,32330,693,1,0.13,0
23,42917,565,2,0.23,0
36,138481,550,2,0.53,0
44,32866,723,0,0.35,0
32,132662,829,1,0.14,0
50,81576,663,0,0.31,0
32,62178,659,0,0.28,0
58,76793,705,2,0.2,0
38,49424,632,2,0.26,0
48,106046,490,5,0.28,1
49,68884,742,0,0.48,0
31,18055,616,0,0.57,1
18,58556,743,0,0.33,0
44,78463,634,1,0.05,0
40,41216,687,0,0.42,0
47,52878,731,2,0.24,0
37,33937,744,2,0.07,0
34,21448,693,2,0.35,0
66,19336,690,0,0.19,0
20,19491,717,0,0.28,0
49,73234,707,0,0.29,0
32,15000,602,2,0.1,0
35,32863,603,1,0.53,0
35,30964,553,1,0.31,0
29,41386,699,1,0.52,1
47,16093,656,1,0.11,0
58,62463,729,0,0.09,0
46,22836,704,1,0.19,0
41,96707,590,3,0.4,1
27,33756,651,4,0.51,1
46,46287,652,0,0.16,0
68,49131,643,1,0.3,0
35,56757,734,1,0.12,0
35,50121,830,2,0.13,0
32,37938,746,1,0.17,0
33,60224,633,2,0.58,1
